,attending_count,can_guests_invite,category,guest_list_enabled,interested_count,noreply_count
1746,1225,True,music,True,5155,261
1747,772,True,music,True,8307,229
1748,650,True,music,True,6560,175
1749,1934,True,music,True,9368,2472
1750,1501,True,music,True,6736,1376
1751,2294,True,music,True,3676,404
1752,3375,True,music,True,7187,4780
1753,104,True,music,True,19973,243
1754,67,True,music,True,8771,177
1755,1455,True,music,True,6669,464
1756,2075,True,music,True,8770,1622
1757,1434,True,music,True,4406,8318
1758,1531,True,music,True,16207,229
1759,27,True,music,True,5270,66
1760,2439,True,music,True,5005,772
1761,768,True,music,True,17049,1041
1762,2093,True,music,True,6242,348
1763,3771,True,music,True,6738,415
1764,317,True,music,True,7733,57
1765,1360,True,music,True,7526,767
1766,1205,True,music,True,17561,337
1767,526,True,music,True,10550,130
1768,282,True,music,True,11568,118
1769,271,True,music,True,9244,66
1770,224,True,music,True,2998,393
1771,1596,True,music,True,13584,721
1772,748,True,music,True,5760,102
1773,620,True,music,True,7579,58
1774,270,True,music,True,14362,72
1775,1318,True,music,True,9399,236
1776,867,True,music,True,6325,158
1777,1151,True,music,True,5088,534
1778,291,True,music,True,8149,228
1779,3046,True,music,True,9420,4718
1780,487,True,music,True,2347,130
1781,105,True,music,True,3226,71
1782,469,True,music,True,2660,72
1783,618,True,music,True,7749,238
1784,965,True,music,True,13022,234
1785,419,True,music,True,7074,138
1786,1134,True,music,True,5643,98
1787,389,True,music,True,1571,73
1788,216,True,music,True,2723,28
1789,187,True,music,True,2112,86
1790,17,True,music,True,6550,117
1791,357,True,music,True,5047,60
1792,1143,True,music,True,6700,472
1793,559,True,music,True,1467,98
1794,526,True,music,True,4864,29
1795,268,True,music,True,4053,189
1796,144,True,music,True,8210,461
1797,2000,True,music,True,4625,389
1798,1820,True,music,True,10250,201
1799,1808,True,music,True,14287,123
1800,2727,True,music,True,9627,863
1801,673,True,music,True,4599,105
1802,532,True,music,True,4796,31
1803,918,True,music,True,4211,39
1804,1721,True,music,True,3544,370
1805,1073,True,music,True,5229,363
1806,1369,True,music,True,8352,1640
1807,560,True,music,True,4649,205
1808,137,True,music,True,7142,122
1809,743,True,music,True,13857,294
1810,254,True,music,True,42981,1238
1811,518,True,music,True,11215,3162
1812,1628,True,music,True,17812,343
1813,315,True,music,True,9803,492
1814,30,True,music,True,10403,143
1815,658,True,music,True,19857,574
1816,22,True,music,True,5236,112
1817,361,True,music,True,5959,163
1818,577,True,music,True,12581,673
1819,543,True,music,True,2205,120
1820,246,True,music,True,5882,223
1821,0,True,music,True,0,0
1822,1964,True,music,True,23106,748
1823,0,True,music,True,0,0
1824,3911,True,music,True,43553,3969
1825,6475,True,music,True,13906,1111
1826,5009,True,music,True,68182,3506
1827,78,True,music,True,20554,1125
1828,2992,True,music,True,31446,1139
1829,8106,True,music,True,13134,33754
1830,228,True,music,True,21322,817
1831,5382,True,music,True,7153,1474
1832,4721,True,music,True,21835,716
1833,2057,True,music,True,39738,240
1834,913,True,music,True,13137,1161
1835,1525,True,music,True,27587,289
1836,1975,True,music,True,30682,312
1837,19966,True,music,True,29935,6198
1838,1869,True,music,True,39703,360
1839,1767,True,music,True,32733,823
1840,1723,True,music,True,21863,292
1841,2304,True,music,True,42326,357
1842,4049,True,music,True,19682,7238
1843,5383,True,music,True,26843,7779
1844,1463,True,music,True,20944,227
1845,9493,True,music,True,22137,2486
1846,2656,True,music,True,57030,1488
1847,1237,True,music,True,33817,854
1848,5557,True,music,True,41138,3978
1849,2180,True,music,True,6769,707
1850,22666,True,music,True,57812,6378
1851,12236,True,music,True,13302,6471
1852,716,True,music,True,29432,381
1853,2558,True,music,True,38907,789
1854,6790,True,music,True,15612,351
1855,2475,True,music,True,19616,1843
1856,14899,True,music,True,41525,6225
1857,1484,True,music,True,33097,461
1858,1064,True,music,True,9325,27106
1859,5154,True,music,False,34127,2522
1860,4566,True,music,True,32045,4253
1861,1113,True,music,True,28742,372
1862,10002,True,music,True,30619,118008
1863,1196,True,music,True,8571,30490
1864,1778,True,music,True,27226,1065
1865,434,True,music,True,4614,18268
1866,8790,True,music,True,11581,4793
1867,2198,True,music,True,56031,924
1868,19862,True,music,True,236386,6599
1869,8401,True,music,True,29170,1207
1870,2042,True,music,True,26582,632
1871,68,True,music,True,6876,93
1872,4858,True,music,True,17397,3593
1873,7329,True,music,True,24703,758
1874,5326,True,music,True,13656,3035
1875,1884,True,music,True,4912,241
1876,5789,True,music,True,19441,1153
1877,4141,True,music,True,23253,1362
1878,1102,True,music,True,19550,364
1879,1345,True,music,True,7747,2564
1880,680,True,music,True,4543,484
1881,3730,True,music,True,27063,1479
1882,6985,True,music,True,16803,10640
1883,9485,True,music,True,18629,6095
1884,68,True,music,True,10707,903
1885,4385,True,music,True,17948,4601
1886,2054,True,music,True,6187,517
1887,2046,True,music,True,4674,390
1888,540,True,music,True,5378,334
1889,2527,True,music,True,9345,1079
1890,3123,True,music,True,5334,6958
1891,1305,True,music,True,17101,1229
1892,1047,True,music,True,11978,2731
1893,720,True,music,True,5528,294
1894,824,True,music,True,8943,783
1895,902,True,music,True,14632,198
1896,1795,True,music,True,17360,254
1897,32,True,music,True,12118,223
1898,638,True,music,True,3782,68
1899,295,True,music,True,6010,194
1900,526,True,music,True,10251,410
1901,1350,True,music,True,17594,194
1902,2499,True,music,True,7838,773
1903,909,True,music,True,3381,1171
1904,28,True,music,True,5289,151
1905,920,True,music,True,17254,128
1906,1378,True,music,True,11033,125
1907,174,True,music,True,4798,196
1908,426,True,music,True,4420,818
1909,954,True,music,True,2654,655
1910,3776,True,music,True,9813,1384
1911,2206,True,music,True,4364,143
1912,2830,True,music,True,17135,1538
1913,388,True,music,True,13369,101
1914,647,True,music,True,10141,249
1915,1261,True,music,True,14508,173
1916,5215,True,music,True,46869,1270
1917,1950,True,music,True,9536,4107
1918,371,True,music,True,16339,83
1919,242,True,music,True,8860,101
1920,3808,True,music,True,8190,2482
1921,2238,True,music,True,8739,859
1922,305,True,music,True,14085,88
1923,886,True,music,True,10979,1235
1924,1181,True,music,True,7255,11788
1925,1922,True,music,True,8134,400
1926,1144,True,music,True,15894,189
1927,1965,True,music,True,16219,389
1928,4894,True,music,True,13510,881
1929,411,True,music,True,4915,335
1930,530,True,music,True,8395,80
1931,1142,True,music,True,4507,5490
1932,3101,True,music,True,10034,2886
1933,963,True,music,True,9772,383
1934,1579,True,music,True,14475,1507
1935,604,True,music,True,15694,198
1936,862,True,music,True,9939,722
1937,1708,True,music,True,6518,401
1938,1196,True,music,True,12117,1191
1939,6246,True,music,True,11209,2526
1940,4901,True,music,True,12199,402
1941,672,True,music,True,8519,254
1942,4532,True,music,True,7518,1108
1943,2251,True,music,True,9362,2810
1944,2540,True,music,True,8273,1340
1945,1474,True,music,True,7141,472
1946,1372,True,music,True,6877,320
1947,7145,True,music,True,11114,1059
1948,1184,True,music,True,11678,153
1949,4839,True,music,True,7021,591
1950,2677,True,music,True,8013,844
1951,1163,True,music,True,5010,302
1952,1901,True,music,True,18698,352
1953,884,True,music,True,5692,242
1954,2844,True,music,True,14470,186
1955,1775,True,music,True,12432,743
1956,1360,True,music,True,19643,188
1957,297,True,music,True,2196,17
1958,201,True,music,True,8349,110
1959,558,True,music,True,7128,1716
1960,705,True,music,True,6558,203
1961,3180,True,music,True,13834,4402
1962,5101,True,music,True,14865,496
1963,4858,True,music,True,8445,3142
1964,1673,True,music,True,5050,2438
1965,1198,True,music,True,15240,536
1966,2669,True,music,True,10118,1114
1967,222,True,music,True,12488,1593
1968,2855,True,music,True,14423,1434
1969,1509,True,music,True,21399,532
1970,3584,True,music,True,9226,1125
1971,2802,True,music,True,10567,3372
1972,708,True,music,True,25560,465
1973,2273,True,music,True,8182,2041
1974,1638,True,music,True,7093,1078
1975,709,True,music,True,6376,150
1976,723,True,music,True,7014,234
1977,751,True,music,True,6315,123
1978,2627,True,music,True,7676,1586
1979,1659,True,music,True,4083,644
1980,651,True,music,True,4314,74
1981,1467,True,music,True,6009,465
1982,1113,True,music,True,7057,1321
1983,1795,True,music,True,8090,156
1984,742,True,music,True,3296,2639
1985,3696,True,music,True,4433,301
1986,2105,True,music,True,16296,1857
1987,919,True,music,True,12424,671
1988,1225,True,music,True,5155,261
1989,772,True,music,True,8307,229
1990,650,True,music,True,6560,175
1991,1934,True,music,True,9368,2472
1992,1501,True,music,True,6736,1376
1993,2294,True,music,True,3676,404
1994,3375,True,music,True,7187,4780
1995,104,True,music,True,19973,243
1996,67,True,music,True,8771,177
1997,1455,True,music,True,6669,464
1998,2075,True,music,True,8770,1622
1999,1434,True,music,True,4406,8318
2000,1531,True,music,True,16207,229
2001,27,True,music,True,5270,66
2002,2439,True,music,True,5006,771
2003,768,True,music,True,17049,1041
2004,2093,True,music,True,6242,348
2005,3771,True,music,True,6738,415
2006,317,True,music,True,7733,57
2007,1360,True,music,True,7527,767
2008,1205,True,music,True,17561,337
2009,526,True,music,True,10550,130
2010,282,True,music,True,11568,118
2011,271,True,music,True,9244,66
2012,224,True,music,True,2998,393
2013,1596,True,music,True,13584,721
2014,748,True,music,True,5760,102
2015,620,True,music,True,7579,58
2016,270,True,music,True,14362,72
2017,1318,True,music,True,9399,236
2018,867,True,music,True,6325,158
2019,1151,True,music,True,5088,534
2020,291,True,music,True,8149,228
2021,3046,True,music,True,9420,4718
2022,487,True,music,True,2347,130
2023,105,True,music,True,3226,71
2024,469,True,music,True,2660,72
2025,618,True,music,True,7749,238
2026,965,True,music,True,13022,234
2027,419,True,music,True,7074,138
2028,1134,True,music,True,5643,98
2029,389,True,music,True,1571,73
2030,216,True,music,True,2723,28
2031,187,True,music,True,2112,86
2032,17,True,music,True,6550,117
2033,357,True,music,True,5048,60
2034,1143,True,music,True,6700,472
2035,559,True,music,True,1467,98
2036,526,True,music,True,4864,29
2037,268,True,music,True,4053,189
2038,144,True,music,True,8210,461
2039,2000,True,music,True,4625,389
2040,1820,True,music,True,10250,201
2041,1808,True,music,True,14287,123
2042,2727,True,music,True,9627,863
2043,673,True,music,True,4599,105
2044,532,True,music,True,4796,31
2045,918,True,music,True,4211,39
2046,1721,True,music,True,3544,370
2047,1073,True,music,True,5229,363
2048,1369,True,music,True,8352,1640
2049,560,True,music,True,4649,205
2050,137,True,music,True,7142,122
2051,743,True,music,True,13857,294
2052,254,True,music,True,42981,1238
2053,518,True,music,True,11218,3162
2054,1628,True,music,True,17812,343
2055,315,True,music,True,9803,492
2056,30,True,music,True,10403,143
2057,658,True,music,True,19857,574
2058,22,True,music,True,5236,112
2059,361,True,music,True,5959,163
2060,577,True,music,True,12581,673
2061,543,True,music,True,2205,120
2062,246,True,music,True,5882,223
2063,0,True,music,True,0,0
2064,1964,True,music,True,23106,748
2065,0,True,music,True,0,0
